seed,disruption,regime,kappa,algorithm,makespan,imbalance,workload_A,workload_B
2,0.3,heterogeneous,64.0,SLOT-RAND-DEF,128,47.0,114.0,67.0
2,0.3,heterogeneous,64.0,SLOT-RAND-LBA,138,13.0,97.0,84.0
3,0.0,uniform,,POOL-LBA(=yours),105,5.0,69.0,74.0
3,0.0,uniform,,SLOT-G-DEF,105,61.0,102.0,41.0
3,0.0,uniform,,SLOT-G-LBA,105,7.0,75.0,68.0
3,0.0,uniform,,SLOT-LFT-DEF,107,55.0,99.0,44.0
3,0.0,uniform,,SLOT-LFT-LBA,107,5.0,74.0,69.0
3,0.0,uniform,,SLOT-RAND-DEF,108,71.0,107.0,36.0
3,0.0,uniform,,SLOT-RAND-LBA,111,5.0,74.0,69.0
3,0.0,heterogeneous,4.0,POOL-LBA(=yours),105,5.0,69.0,74.0
3,0.0,heterogeneous,4.0,SLOT-G-DEF,105,61.0,102.0,41.0
3,0.0,heterogeneous,4.0,SLOT-G-LBA,105,7.0,75.0,68.0
3,0.0,heterogeneous,4.0,SLOT-LFT-DEF,107,55.0,99.0,44.0
3,0.0,heterogeneous,4.0,SLOT-LFT-LBA,107,5.0,74.0,69.0
3,0.0,heterogeneous,4.0,SLOT-RAND-DEF,105,59.0,101.0,42.0
3,0.0,heterogeneous,4.0,SLOT-RAND-LBA,109,3.0,73.0,70.0
3,0.0,heterogeneous,16.0,POOL-LBA(=yours),105,5.0,69.0,74.0
3,0.0,heterogeneous,16.0,SLOT-G-DEF,105,61.0,102.0,41.0
3,0.0,heterogeneous,16.0,SLOT-G-LBA,105,7.0,75.0,68.0
3,0.0,heterogeneous,16.0,SLOT-LFT-DEF,107,55.0,99.0,44.0
3,0.0,heterogeneous,16.0,SLOT-LFT-LBA,107,5.0,74.0,69.0
3,0.0,heterogeneous,16.0,SLOT-RAND-DEF,105,57.0,100.0,43.0
3,0.0,heterogeneous,16.0,SLOT-RAND-LBA,108,1.0,72.0,71.0
3,0.0,heterogeneous,64.0,POOL-LBA(=yours),105,5.0,69.0,74.0
3,0.0,heterogeneous,64.0,SLOT-G-DEF,105,61.0,102.0,41.0
3,0.0,heterogeneous,64.0,SLOT-G-LBA,105,7.0,75.0,68.0
3,0.0,heterogeneous,64.0,SLOT-LFT-DEF,107,55.0,99.0,44.0
3,0.0,heterogeneous,64.0,SLOT-LFT-LBA,107,5.0,74.0,69.0
3,0.0,heterogeneous,64.0,SLOT-RAND-DEF,104,63.0,103.0,40.0
3,0.0,heterogeneous,64.0,SLOT-RAND-LBA,111,5.0,69.0,74.0
3,0.1,uniform,,POOL-LBA(=yours),119,7.0,78.0,85.0
3,0.1,uniform,,SLOT-G-DEF,119,67.0,115.0,48.0
3,0.1,uniform,,SLOT-G-LBA,119,7.0,85.0,78.0
3,0.1,uniform,,SLOT-LFT-DEF,121,61.0,112.0,51.0
3,0.1,uniform,,SLOT-LFT-LBA,121,5.0,84.0,79.0
3,0.1,uniform,,SLOT-RAND-DEF,119,65.0,114.0,49.0
3,0.1,uniform,,SLOT-RAND-LBA,126,5.0,84.0,79.0
3,0.1,heterogeneous,4.0,POOL-LBA(=yours),109,4.0,73.0,77.0
3,0.1,heterogeneous,4.0,SLOT-G-DEF,109,62.0,106.0,44.0
3,0.1,heterogeneous,4.0,SLOT-G-LBA,109,4.0,73.0,77.0
3,0.1,heterogeneous,4.0,SLOT-LFT-DEF,111,60.0,105.0,45.0
3,0.1,heterogeneous,4.0,SLOT-LFT-LBA,111,8.0,79.0,71.0
3,0.1,heterogeneous,4.0,SLOT-RAND-DEF,111,60.0,105.0,45.0
3,0.1,heterogeneous,4.0,SLOT-RAND-LBA,114,4.0,73.0,77.0
3,0.1,heterogeneous,16.0,POOL-LBA(=yours),112,7.0,73.0,80.0
3,0.1,heterogeneous,16.0,SLOT-G-DEF,112,65.0,109.0,44.0
3,0.1,heterogeneous,16.0,SLOT-G-LBA,112,7.0,73.0,80.0
3,0.1,heterogeneous,16.0,SLOT-LFT-DEF,114,63.0,108.0,45.0
3,0.1,heterogeneous,16.0,SLOT-LFT-LBA,114,9.0,81.0,72.0
3,0.1,heterogeneous,16.0,SLOT-RAND-DEF,112,71.0,112.0,41.0
3,0.1,heterogeneous,16.0,SLOT-RAND-LBA,120,1.0,76.0,77.0
3,0.1,heterogeneous,64.0,POOL-LBA(=yours),114,6.0,76.0,82.0
3,0.1,heterogeneous,64.0,SLOT-G-DEF,114,66.0,112.0,46.0
3,0.1,heterogeneous,64.0,SLOT-G-LBA,114,6.0,76.0,82.0
3,0.1,heterogeneous,64.0,SLOT-LFT-DEF,117,60.0,109.0,49.0
3,0.1,heterogeneous,64.0,SLOT-LFT-LBA,117,6.0,82.0,76.0
3,0.1,heterogeneous,64.0,SLOT-RAND-DEF,124,82.0,120.0,38.0
3,0.1,heterogeneous,64.0,SLOT-RAND-LBA,114,2.0,80.0,78.0
3,0.2,uniform,,POOL-LBA(=yours),127,6.0,83.0,89.0
3,0.2,uniform,,SLOT-G-DEF,127,76.0,124.0,48.0
3,0.2,uniform,,SLOT-G-LBA,127,6.0,83.0,89.0
3,0.2,uniform,,SLOT-LFT-DEF,129,82.0,127.0,45.0
3,0.2,uniform,,SLOT-LFT-LBA,129,10.0,91.0,81.0
3,0.2,uniform,,SLOT-RAND-DEF,129,82.0,127.0,45.0
3,0.2,uniform,,SLOT-RAND-LBA,131,4.0,84.0,88.0
3,0.2,heterogeneous,4.0,POOL-LBA(=yours),130,6.0,89.0,83.0
3,0.2,heterogeneous,4.0,SLOT-G-DEF,130,74.0,123.0,49.0
3,0.2,heterogeneous,4.0,SLOT-G-LBA,130,4.0,88.0,84.0
3,0.2,heterogeneous,4.0,SLOT-LFT-DEF,134,90.0,131.0,41.0
3,0.2,heterogeneous,4.0,SLOT-LFT-LBA,134,12.0,92.0,80.0
3,0.2,heterogeneous,4.0,SLOT-RAND-DEF,131,80.0,126.0,46.0
3,0.2,heterogeneous,4.0,SLOT-RAND-LBA,134,10.0,81.0,91.0
3,0.2,heterogeneous,16.0,POOL-LBA(=yours),131,7.0,84.0,91.0
3,0.2,heterogeneous,16.0,SLOT-G-DEF,131,79.0,127.0,48.0
3,0.2,heterogeneous,16.0,SLOT-G-LBA,131,7.0,84.0,91.0
3,0.2,heterogeneous,16.0,SLOT-LFT-DEF,130,79.0,127.0,48.0
3,0.2,heterogeneous,16.0,SLOT-LFT-LBA,130,9.0,92.0,83.0
3,0.2,heterogeneous,16.0,SLOT-RAND-DEF,129,81.0,128.0,47.0
3,0.2,heterogeneous,16.0,SLOT-RAND-LBA,129,5.0,90.0,85.0
3,0.2,heterogeneous,64.0,POOL-LBA(=yours),128,7.0,83.0,90.0
3,0.2,heterogeneous,64.0,SLOT-G-DEF,128,77.0,125.0,48.0
3,0.2,heterogeneous,64.0,SLOT-G-LBA,128,7.0,83.0,90.0
3,0.2,heterogeneous,64.0,SLOT-LFT-DEF,130,83.0,128.0,45.0
3,0.2,heterogeneous,64.0,SLOT-LFT-LBA,130,9.0,82.0,91.0
3,0.2,heterogeneous,64.0,SLOT-RAND-DEF,132,81.0,127.0,46.0
3,0.2,heterogeneous,64.0,SLOT-RAND-LBA,128,3.0,88.0,85.0
3,0.3,uniform,,POOL-LBA(=yours),134,6.0,94.0,88.0
3,0.3,uniform,,SLOT-G-DEF,134,78.0,130.0,52.0
3,0.3,uniform,,SLOT-G-LBA,134,8.0,95.0,87.0
3,0.3,uniform,,SLOT-LFT-DEF,137,72.0,127.0,55.0
3,0.3,uniform,,SLOT-LFT-LBA,137,8.0,95.0,87.0
3,0.3,uniform,,SLOT-RAND-DEF,133,84.0,133.0,49.0
3,0.3,uniform,,SLOT-RAND-LBA,142,8.0,95.0,87.0
3,0.3,heterogeneous,4.0,POOL-LBA(=yours),137,12.0,99.0,87.0
3,0.3,heterogeneous,4.0,SLOT-G-DEF,137,62.0,124.0,62.0
3,0.3,heterogeneous,4.0,SLOT-G-LBA,137,12.0,99.0,87.0
3,0.3,heterogeneous,4.0,SLOT-LFT-DEF,137,82.0,134.0,52.0
3,0.3,heterogeneous,4.0,SLOT-LFT-LBA,137,8.0,89.0,97.0
3,0.3,heterogeneous,4.0,SLOT-RAND-DEF,141,92.0,139.0,47.0
3,0.3,heterogeneous,4.0,SLOT-RAND-LBA,135,14.0,100.0,86.0
3,0.3,heterogeneous,16.0,POOL-LBA(=yours),140,6.0,98.0,92.0
3,0.3,heterogeneous,16.0,SLOT-G-DEF,140,80.0,135.0,55.0
3,0.3,heterogeneous,16.0,SLOT-G-LBA,140,8.0,99.0,91.0
3,0.3,heterogeneous,16.0,SLOT-LFT-DEF,142,88.0,139.0,51.0
3,0.3,heterogeneous,16.0,SLOT-LFT-LBA,142,10.0,100.0,90.0
3,0.3,heterogeneous,16.0,SLOT-RAND-DEF,138,82.0,136.0,54.0
3,0.3,heterogeneous,16.0,SLOT-RAND-LBA,145,2.0,96.0,94.0
3,0.3,heterogeneous,64.0,POOL-LBA(=yours),136,6.0,95.0,89.0
3,0.3,heterogeneous,64.0,SLOT-G-DEF,136,78.0,131.0,53.0
3,0.3,heterogeneous,64.0,SLOT-G-LBA,136,8.0,96.0,88.0
3,0.3,heterogeneous,64.0,SLOT-LFT-DEF,138,74.0,129.0,55.0
3,0.3,heterogeneous,64.0,SLOT-LFT-LBA,138,10.0,97.0,87.0
3,0.3,heterogeneous,64.0,SLOT-RAND-DEF,141,86.0,135.0,49.0
3,0.3,heterogeneous,64.0,SLOT-RAND-LBA,138,6.0,89.0,95.0
4,0.0,uniform,,POOL-LBA(=yours),116,1.0,71.0,72.0
4,0.0,uniform,,SLOT-G-DEF,116,89.0,116.0,27.0
4,0.0,uniform,,SLOT-G-LBA,116,3.0,73.0,70.0
4,0.0,uniform,,SLOT-LFT-DEF,118,85.0,114.0,29.0
4,0.0,uniform,,SLOT-LFT-LBA,118,3.0,73.0,70.0
4,0.0,uniform,,SLOT-RAND-DEF,117,77.0,110.0,33.0
4,0.0,uniform,,SLOT-RAND-LBA,116,3.0,73.0,70.0
4,0.0,heterogeneous,4.0,POOL-LBA(=yours),116,1.0,71.0,72.0
4,0.0,heterogeneous,4.0,SLOT-G-DEF,116,89.0,116.0,27.0
4,0.0,heterogeneous,4.0,SLOT-G-LBA,116,3.0,73.0,70.0
4,0.0,heterogeneous,4.0,SLOT-LFT-DEF,118,85.0,114.0,29.0
4,0.0,heterogeneous,4.0,SLOT-LFT-LBA,118,3.0,73.0,70.0
4,0.0,heterogeneous,4.0,SLOT-RAND-DEF,118,85.0,114.0,29.0
4,0.0,heterogeneous,4.0,SLOT-RAND-LBA,117,13.0,65.0,78.0
4,0.0,heterogeneous,16.0,POOL-LBA(=yours),116,1.0,71.0,72.0
4,0.0,heterogeneous,16.0,SLOT-G-DEF,116,89.0,116.0,27.0
4,0.0,heterogeneous,16.0,SLOT-G-LBA,116,3.0,73.0,70.0
4,0.0,heterogeneous,16.0,SLOT-LFT-DEF,118,85.0,114.0,29.0
4,0.0,heterogeneous,16.0,SLOT-LFT-LBA,118,3.0,73.0,70.0
4,0.0,heterogeneous,16.0,SLOT-RAND-DEF,123,103.0,123.0,20.0
4,0.0,heterogeneous,16.0,SLOT-RAND-LBA,118,13.0,78.0,65.0
4,0.0,heterogeneous,64.0,POOL-LBA(=yours),116,1.0,71.0,72.0
4,0.0,heterogeneous,64.0,SLOT-G-DEF,116,89.0,116.0,27.0
4,0.0,heterogeneous,64.0,SLOT-G-LBA,116,3.0,73.0,70.0
4,0.0,heterogeneous,64.0,SLOT-LFT-DEF,118,85.0,114.0,29.0
4,0.0,heterogeneous,64.0,SLOT-LFT-LBA,118,3.0,73.0,70.0
4,0.0,heterogeneous,64.0,SLOT-RAND-DEF,117,87.0,115.0,28.0
4,0.0,heterogeneous,64.0,SLOT-RAND-LBA,116,13.0,78.0,65.0
4,0.1,uniform,,POOL-LBA(=yours),132,1.0,81.0,82.0
4,0.1,uniform,,SLOT-G-DEF,132,101.0,132.0,31.0
4,0.1,uniform,,SLOT-G-LBA,132,3.0,83.0,80.0
4,0.1,uniform,,SLOT-LFT-DEF,134,97.0,130.0,33.0
4,0.1,uniform,,SLOT-LFT-LBA,134,3.0,83.0,80.0
4,0.1,uniform,,SLOT-RAND-DEF,132,89.0,126.0,37.0
4,0.1,uniform,,SLOT-RAND-LBA,138,1.0,81.0,82.0
4,0.1,heterogeneous,4.0,POOL-LBA(=yours),131,2.0,79.0,81.0
4,0.1,heterogeneous,4.0,SLOT-G-DEF,131,102.0,131.0,29.0
4,0.1,heterogeneous,4.0,SLOT-G-LBA,131,0.0,80.0,80.0
4,0.1,heterogeneous,4.0,SLOT-LFT-DEF,132,96.0,128.0,32.0
4,0.1,heterogeneous,4.0,SLOT-LFT-LBA,132,0.0,80.0,80.0
4,0.1,heterogeneous,4.0,SLOT-RAND-DEF,131,102.0,131.0,29.0
4,0.1,heterogeneous,4.0,SLOT-RAND-LBA,131,0.0,80.0,80.0
4,0.1,heterogeneous,16.0,POOL-LBA(=yours),125,0.0,77.0,77.0
4,0.1,heterogeneous,16.0,SLOT-G-DEF,125,96.0,125.0,29.0
4,0.1,heterogeneous,16.0,SLOT-G-LBA,125,6.0,80.0,74.0
4,0.1,heterogeneous,16.0,SLOT-LFT-DEF,128,90.0,122.0,32.0
4,0.1,heterogeneous,16.0,SLOT-LFT-LBA,128,6.0,80.0,74.0
4,0.1,heterogeneous,16.0,SLOT-RAND-DEF,125,96.0,125.0,29.0
4,0.1,heterogeneous,16.0,SLOT-RAND-LBA,130,0.0,77.0,77.0
4,0.1,heterogeneous,64.0,POOL-LBA(=yours),129,1.0,79.0,80.0
4,0.1,heterogeneous,64.0,SLOT-G-DEF,129,99.0,129.0,30.0
4,0.1,heterogeneous,64.0,SLOT-G-LBA,129,3.0,81.0,78.0
4,0.1,heterogeneous,64.0,SLOT-LFT-DEF,132,93.0,126.0,33.0
4,0.1,heterogeneous,64.0,SLOT-LFT-LBA,132,5.0,82.0,77.0
4,0.1,heterogeneous,64.0,SLOT-RAND-DEF,134,105.0,132.0,27.0
4,0.1,heterogeneous,64.0,SLOT-RAND-LBA,135,1.0,79.0,80.0
4,0.2,uniform,,POOL-LBA(=yours),138,1.0,84.0,85.0
4,0.2,uniform,,SLOT-G-DEF,138,105.0,137.0,32.0
4,0.2,uniform,,SLOT-G-LBA,138,5.0,87.0,82.0
4,0.2,uniform,,SLOT-LFT-DEF,140,101.0,135.0,34.0
4,0.2,uniform,,SLOT-LFT-LBA,140,3.0,86.0,83.0
4,0.2,uniform,,SLOT-RAND-DEF,139,103.0,136.0,33.0
4,0.2,uniform,,SLOT-RAND-LBA,140,15.0,92.0,77.0
4,0.2,heterogeneous,4.0,POOL-LBA(=yours),140,4.0,83.0,87.0
4,0.2,heterogeneous,4.0,SLOT-G-DEF,140,104.0,137.0,33.0
4,0.2,heterogeneous,4.0,SLOT-G-LBA,140,4.0,87.0,83.0
4,0.2,heterogeneous,4.0,SLOT-LFT-DEF,142,100.0,135.0,35.0
4,0.2,heterogeneous,4.0,SLOT-LFT-LBA,142,0.0,85.0,85.0
4,0.2,heterogeneous,4.0,SLOT-RAND-DEF,139,106.0,138.0,32.0
4,0.2,heterogeneous,4.0,SLOT-RAND-LBA,141,2.0,86.0,84.0
4,0.2,heterogeneous,16.0,POOL-LBA(=yours),144,2.0,87.0,89.0
4,0.2,heterogeneous,16.0,SLOT-G-DEF,144,112.0,144.0,32.0
4,0.2,heterogeneous,16.0,SLOT-G-LBA,144,4.0,90.0,86.0
4,0.2,heterogeneous,16.0,SLOT-LFT-DEF,146,108.0,142.0,34.0
4,0.2,heterogeneous,16.0,SLOT-LFT-LBA,146,2.0,87.0,89.0
4,0.2,heterogeneous,16.0,SLOT-RAND-DEF,144,100.0,138.0,38.0
4,0.2,heterogeneous,16.0,SLOT-RAND-LBA,145,0.0,88.0,88.0
4,0.2,heterogeneous,64.0,POOL-LBA(=yours),142,2.0,86.0,88.0
4,0.2,heterogeneous,64.0,SLOT-G-DEF,142,108.0,141.0,33.0
4,0.2,heterogeneous,64.0,SLOT-G-LBA,142,4.0,85.0,89.0
4,0.2,heterogeneous,64.0,SLOT-LFT-DEF,144,104.0,139.0,35.0
4,0.2,heterogeneous,64.0,SLOT-LFT-LBA,144,2.0,86.0,88.0
4,0.2,heterogeneous,64.0,SLOT-RAND-DEF,147,102.0,138.0,36.0
4,0.2,heterogeneous,64.0,SLOT-RAND-LBA,142,4.0,85.0,89.0
4,0.3,uniform,,POOL-LBA(=yours),150,0.0,92.0,92.0
4,0.3,uniform,,SLOT-G-DEF,150,116.0,150.0,34.0
4,0.3,uniform,,SLOT-G-LBA,150,4.0,94.0,90.0
4,0.3,uniform,,SLOT-LFT-DEF,152,110.0,147.0,37.0
4,0.3,uniform,,SLOT-LFT-LBA,152,4.0,94.0,90.0
4,0.3,uniform,,SLOT-RAND-DEF,150,102.0,143.0,41.0
4,0.3,uniform,,SLOT-RAND-LBA,152,6.0,89.0,95.0
4,0.3,heterogeneous,4.0,POOL-LBA(=yours),161,5.0,97.0,102.0
4,0.3,heterogeneous,4.0,SLOT-G-DEF,161,123.0,161.0,38.0
4,0.3,heterogeneous,4.0,SLOT-G-LBA,161,5.0,102.0,97.0
4,0.3,heterogeneous,4.0,SLOT-LFT-DEF,166,133.0,166.0,33.0
4,0.3,heterogeneous,4.0,SLOT-LFT-LBA,166,5.0,102.0,97.0
4,0.3,heterogeneous,4.0,SLOT-RAND-DEF,165,131.0,165.0,34.0
4,0.3,heterogeneous,4.0,SLOT-RAND-LBA,161,5.0,102.0,97.0
4,0.3,heterogeneous,16.0,POOL-LBA(=yours),152,3.0,92.0,95.0
4,0.3,heterogeneous,16.0,SLOT-G-DEF,152,115.0,151.0,36.0
4,0.3,heterogeneous,16.0,SLOT-G-LBA,152,5.0,96.0,91.0
4,0.3,heterogeneous,16.0,SLOT-LFT-DEF,154,111.0,149.0,38.0
4,0.3,heterogeneous,16.0,SLOT-LFT-LBA,154,5.0,96.0,91.0
4,0.3,heterogeneous,16.0,SLOT-RAND-DEF,159,119.0,153.0,34.0
4,0.3,heterogeneous,16.0,SLOT-RAND-LBA,152,3.0,95.0,92.0
4,0.3,heterogeneous,64.0,POOL-LBA(=yours),150,1.0,93.0,92.0
4,0.3,heterogeneous,64.0,SLOT-G-DEF,150,115.0,150.0,35.0
4,0.3,heterogeneous,64.0,SLOT-G-LBA,150,5.0,95.0,90.0
4,0.3,heterogeneous,64.0,SLOT-LFT-DEF,152,111.0,148.0,37.0
4,0.3,heterogeneous,64.0,SLOT-LFT-LBA,152,5.0,95.0,90.0
4,0.3,heterogeneous,64.0,SLOT-RAND-DEF,152,99.0,142.0,43.0
4,0.3,heterogeneous,64.0,SLOT-RAND-LBA,151,17.0,84.0,101.0
5,0.0,uniform,,POOL-LBA(=yours),100,1.0,69.0,68.0
5,0.0,uniform,,SLOT-G-DEF,100,63.0,100.0,37.0
5,0.0,uniform,,SLOT-G-LBA,100,5.0,71.0,66.0
5,0.0,uniform,,SLOT-LFT-DEF,100,53.0,95.0,42.0
5,0.0,uniform,,SLOT-LFT-LBA,100,3.0,70.0,67.0
5,0.0,uniform,,SLOT-RAND-DEF,99,51.0,94.0,43.0
5,0.0,uniform,,SLOT-RAND-LBA,97,1.0,68.0,69.0
5,0.0,heterogeneous,4.0,POOL-LBA(=yours),100,1.0,69.0,68.0
5,0.0,heterogeneous,4.0,SLOT-G-DEF,100,63.0,100.0,37.0
5,0.0,heterogeneous,4.0,SLOT-G-LBA,100,5.0,71.0,66.0
5,0.0,heterogeneous,4.0,SLOT-LFT-DEF,100,53.0,95.0,42.0
5,0.0,heterogeneous,4.0,SLOT-LFT-LBA,100,3.0,70.0,67.0
5,0.0,heterogeneous,4.0,SLOT-RAND-DEF,99,59.0,98.0,39.0
5,0.0,heterogeneous,4.0,SLOT-RAND-LBA,97,1.0,68.0,69.0
5,0.0,heterogeneous,16.0,POOL-LBA(=yours),100,1.0,69.0,68.0
5,0.0,heterogeneous,16.0,SLOT-G-DEF,100,63.0,100.0,37.0
5,0.0,heterogeneous,16.0,SLOT-G-LBA,100,5.0,71.0,66.0
5,0.0,heterogeneous,16.0,SLOT-LFT-DEF,100,53.0,95.0,42.0
5,0.0,heterogeneous,16.0,SLOT-LFT-LBA,100,3.0,70.0,67.0
5,0.0,heterogeneous,16.0,SLOT-RAND-DEF,98,47.0,92.0,45.0
5,0.0,heterogeneous,16.0,SLOT-RAND-LBA,99,1.0,69.0,68.0
5,0.0,heterogeneous,64.0,POOL-LBA(=yours),100,1.0,69.0,68.0
5,0.0,heterogeneous,64.0,SLOT-G-DEF,100,63.0,100.0,37.0
5,0.0,heterogeneous,64.0,SLOT-G-LBA,100,5.0,71.0,66.0
5,0.0,heterogeneous,64.0,SLOT-LFT-DEF,100,53.0,95.0,42.0
5,0.0,heterogeneous,64.0,SLOT-LFT-LBA,100,3.0,70.0,67.0
5,0.0,heterogeneous,64.0,SLOT-RAND-DEF,96,39.0,88.0,49.0
5,0.0,heterogeneous,64.0,SLOT-RAND-LBA,102,5.0,66.0,71.0
5,0.1,uniform,,POOL-LBA(=yours),114,1.0,79.0,78.0
5,0.1,uniform,,SLOT-G-DEF,114,71.0,114.0,43.0
5,0.1,uniform,,SLOT-G-LBA,114,5.0,76.0,81.0
5,0.1,uniform,,SLOT-LFT-DEF,114,61.0,109.0,48.0
5,0.1,uniform,,SLOT-LFT-LBA,114,3.0,80.0,77.0
5,0.1,uniform,,SLOT-RAND-DEF,115,49.0,103.0,54.0
5,0.1,uniform,,SLOT-RAND-LBA,110,3.0,77.0,80.0
5,0.1,heterogeneous,4.0,POOL-LBA(=yours),107,3.0,74.0,77.0
5,0.1,heterogeneous,4.0,SLOT-G-DEF,107,63.0,107.0,44.0
5,0.1,heterogeneous,4.0,SLOT-G-LBA,107,3.0,74.0,77.0
5,0.1,heterogeneous,4.0,SLOT-LFT-DEF,109,67.0,109.0,42.0
5,0.1,heterogeneous,4.0,SLOT-LFT-LBA,109,3.0,77.0,74.0
5,0.1,heterogeneous,4.0,SLOT-RAND-DEF,106,55.0,103.0,48.0
5,0.1,heterogeneous,4.0,SLOT-RAND-LBA,108,1.0,76.0,75.0
5,0.1,heterogeneous,16.0,POOL-LBA(=yours),108,4.0,77.0,73.0
5,0.1,heterogeneous,16.0,SLOT-G-DEF,108,66.0,108.0,42.0
5,0.1,heterogeneous,16.0,SLOT-G-LBA,108,4.0,77.0,73.0
5,0.1,heterogeneous,16.0,SLOT-LFT-DEF,107,56.0,103.0,47.0
5,0.1,heterogeneous,16.0,SLOT-LFT-LBA,107,2.0,76.0,74.0
5,0.1,heterogeneous,16.0,SLOT-RAND-DEF,105,36.0,93.0,57.0
5,0.1,heterogeneous,16.0,SLOT-RAND-LBA,106,14.0,82.0,68.0
5,0.1,heterogeneous,64.0,POOL-LBA(=yours),111,1.0,76.0,75.0
5,0.1,heterogeneous,64.0,SLOT-G-DEF,111,59.0,105.0,46.0
5,0.1,heterogeneous,64.0,SLOT-G-LBA,111,1.0,76.0,75.0
5,0.1,heterogeneous,64.0,SLOT-LFT-DEF,111,71.0,111.0,40.0
5,0.1,heterogeneous,64.0,SLOT-LFT-LBA,111,5.0,73.0,78.0
5,0.1,heterogeneous,64.0,SLOT-RAND-DEF,109,49.0,100.0,51.0
5,0.1,heterogeneous,64.0,SLOT-RAND-LBA,110,1.0,76.0,75.0
5,0.2,uniform,,POOL-LBA(=yours),120,0.0,82.0,82.0
5,0.2,uniform,,SLOT-G-DEF,120,64.0,114.0,50.0
5,0.2,uniform,,SLOT-G-LBA,120,4.0,84.0,80.0
5,0.2,uniform,,SLOT-LFT-DEF,120,64.0,114.0,50.0
5,0.2,uniform,,SLOT-LFT-LBA,120,6.0,79.0,85.0
5,0.2,uniform,,SLOT-RAND-DEF,116,52.0,108.0,56.0
5,0.2,uniform,,SLOT-RAND-LBA,118,2.0,83.0,81.0
5,0.2,heterogeneous,4.0,POOL-LBA(=yours),113,6.0,75.0,81.0
5,0.2,heterogeneous,4.0,SLOT-G-DEF,113,60.0,108.0,48.0
5,0.2,heterogeneous,4.0,SLOT-G-LBA,113,8.0,82.0,74.0
5,0.2,heterogeneous,4.0,SLOT-LFT-DEF,112,52.0,104.0,52.0
5,0.2,heterogeneous,4.0,SLOT-LFT-LBA,112,12.0,84.0,72.0
5,0.2,heterogeneous,4.0,SLOT-RAND-DEF,111,66.0,111.0,45.0
5,0.2,heterogeneous,4.0,SLOT-RAND-LBA,111,0.0,78.0,78.0
5,0.2,heterogeneous,16.0,POOL-LBA(=yours),117,2.0,82.0,80.0
5,0.2,heterogeneous,16.0,SLOT-G-DEF,117,64.0,113.0,49.0
5,0.2,heterogeneous,16.0,SLOT-G-LBA,117,6.0,78.0,84.0
5,0.2,heterogeneous,16.0,SLOT-LFT-DEF,117,50.0,106.0,56.0
5,0.2,heterogeneous,16.0,SLOT-LFT-LBA,117,2.0,80.0,82.0
5,0.2,heterogeneous,16.0,SLOT-RAND-DEF,114,56.0,109.0,53.0
5,0.2,heterogeneous,16.0,SLOT-RAND-LBA,117,6.0,84.0,78.0
5,0.2,heterogeneous,64.0,POOL-LBA(=yours),120,1.0,83.0,82.0
5,0.2,heterogeneous,64.0,SLOT-G-DEF,120,75.0,120.0,45.0
5,0.2,heterogeneous,64.0,SLOT-G-LBA,120,5.0,80.0,85.0
5,0.2,heterogeneous,64.0,SLOT-LFT-DEF,120,63.0,114.0,51.0
5,0.2,heterogeneous,64.0,SLOT-LFT-LBA,120,1.0,82.0,83.0
5,0.2,heterogeneous,64.0,SLOT-RAND-DEF,121,77.0,121.0,44.0
5,0.2,heterogeneous,64.0,SLOT-RAND-LBA,120,3.0,84.0,81.0
5,0.3,uniform,,POOL-LBA(=yours),127,1.0,88.0,87.0
5,0.3,uniform,,SLOT-G-DEF,127,79.0,127.0,48.0
5,0.3,uniform,,SLOT-G-LBA,127,7.0,91.0,84.0
5,0.3,uniform,,SLOT-LFT-DEF,127,67.0,121.0,54.0
5,0.3,uniform,,SLOT-LFT-LBA,127,3.0,89.0,86.0
5,0.3,uniform,,SLOT-RAND-DEF,126,65.0,120.0,55.0
5,0.3,uniform,,SLOT-RAND-LBA,126,5.0,85.0,90.0
5,0.3,heterogeneous,4.0,POOL-LBA(=yours),135,1.0,91.0,92.0
5,0.3,heterogeneous,4.0,SLOT-G-DEF,135,87.0,135.0,48.0
5,0.3,heterogeneous,4.0,SLOT-G-LBA,135,3.0,90.0,93.0
5,0.3,heterogeneous,4.0,SLOT-LFT-DEF,137,75.0,129.0,54.0
5,0.3,heterogeneous,4.0,SLOT-LFT-LBA,137,5.0,94.0,89.0
5,0.3,heterogeneous,4.0,SLOT-RAND-DEF,132,75.0,129.0,54.0
5,0.3,heterogeneous,4.0,SLOT-RAND-LBA,132,3.0,93.0,90.0
5,0.3,heterogeneous,16.0,POOL-LBA(=yours),133,4.0,93.0,89.0
5,0.3,heterogeneous,16.0,SLOT-G-DEF,133,84.0,133.0,49.0
5,0.3,heterogeneous,16.0,SLOT-G-LBA,133,2.0,90.0,92.0
5,0.3,heterogeneous,16.0,SLOT-LFT-DEF,133,72.0,127.0,55.0
5,0.3,heterogeneous,16.0,SLOT-LFT-LBA,133,0.0,91.0,91.0
5,0.3,heterogeneous,16.0,SLOT-RAND-DEF,130,64.0,123.0,59.0
5,0.3,heterogeneous,16.0,SLOT-RAND-LBA,133,2.0,92.0,90.0
5,0.3,heterogeneous,64.0,POOL-LBA(=yours),128,0.0,89.0,89.0
5,0.3,heterogeneous,64.0,SLOT-G-DEF,128,78.0,128.0,50.0
5,0.3,heterogeneous,64.0,SLOT-G-LBA,128,6.0,86.0,92.0
